,mean,se_mean,sd,n_eff,Rhat
"Rt_adj[75,50]",0.4418496634423449,0.010834727812362008,0.13762425931544753,161.34443040721536,1.0140614141921689
"Rt_adj[76,50]",0.44184898306503245,0.010834604683129042,0.13762284558124505,161.34478275294623,1.0140615714349877
"Rt_adj[77,50]",0.4418483319754787,0.010834486134464954,0.13762148230519733,161.34511699372078,1.0140617290194294
"Rt_adj[78,50]",0.4418477086632368,0.01083437196800942,0.1376201673674411,161.34543406578558,1.0140618867388838
"Rt_adj[79,50]",0.44184711170771224,0.010834261995025352,0.13761889874907918,161.34573485562504,1.0140620444039528
"Rt_adj[80,50]",0.44184653977217403,0.010834156035890125,0.13761767452692422,161.34602020277848,1.014062201841166
"Rt_adj[81,50]",0.4418459915982048,0.01083405391961552,0.13761649286853056,161.34629090247904,1.014062358891792
"Rt_adj[82,50]",0.4418454660005532,0.010833955483394686,0.1376153520274987,161.3465477081282,1.0140625154107428
"Rt_adj[83,50]",0.44184496186235916,0.010833860572174479,0.13761425033903724,161.3467913336184,1.0140626712655616
"Rt_adj[84,50]",0.44184447813072025,0.010833769038251822,0.1376131862157679,161.34702245551156,1.014062826335488
"Rt_adj[85,50]",0.4418440138125756,0.010833680740892478,0.13761215814375993,161.3472417150884,1.0140629805105918
"Rt_adj[86,50]",0.44184356797088,0.010833595545971119,0.13761116467878104,161.34744972027207,1.0140631336909742
"Rt_adj[87,50]",0.4418431397210489,0.010833513325631282,0.1376102044427529,161.34764704743952,1.014063285786028
"Rt_adj[88,50]",0.4418427282276497,0.010833433957964154,0.13760927612039953,161.3478342431246,1.0140634367137527
"Rt_adj[89,50]",0.4418423327013251,0.010833357326705033,0.1376083784560777,161.34801182562268,1.014063586400121
"Rt_adj[90,50]",0.44184195239592783,0.010833283320946461,0.13760751025077922,161.34818028650156,1.0140637347784913
"Rt_adj[91,50]",0.4418415866058519,0.010833211834867039,0.13760667035929527,161.34834009202586,1.014063881789065
"Rt_adj[92,50]",0.44184123466354613,0.01083314276747503,0.13760585768753364,161.34849168449966,1.0140640273783808
"Rt_adj[93,50]",0.4418408959371955,0.010833076022365912,0.13760507118998047,161.34863548353334,1.0140641714988494
"Rt_adj[94,50]",0.4418405698285598,0.010833011507493037,0.13760430986729819,161.34877188723902,1.0140643141083192
"Rt_adj[95,50]",0.4418402557709551,0.010832949134950627,0.13760357276405158,161.34890127335973,1.014064455169674
"Rt_adj[96,50]",0.44183995322737085,0.010832888820768535,0.1376028589665558,161.34902400033394,1.0140645946504618
"Rt_adj[97,50]",0.4418396616887106,0.010832830484717898,0.13760216760083838,161.34914040830384,1.0140647325225467
"Rt_adj[98,50]",0.4418393806721484,0.01083277405012719,0.13760149783070935,161.34925082006652,1.0140648687617888
"Rt_adj[99,50]",0.44183910971959206,0.010832719443708066,0.13760084885593346,161.3493555419743,1.014065003347745
"Rt_adj[100,50]",0.441838848396247,0.01083266659539046,0.13760021991049867,161.34945486478438,1.0140651362633926
"Rt_adj[101,50]",0.4418385962892705,0.010832615438166285,0.13759961026097528,161.34954906446535,1.0140652674948707
"Rt_adj[102,50]",0.44183835300651514,0.010832565907941478,0.13759901920496134,161.34963840295774,1.0140653970312412
"Rt_adj[103,50]",0.44183811817534946,0.010832517943395693,0.13759844606960864,161.3497231288954,1.0140655248642665
"Rt_adj[104,50]",0.4418378914415544,0.010832471485849354,0.13759789021022545,161.3498034782882,1.014065650988202
"Rt_adj[105,50]",0.44183767246828864,0.010832426479137632,0.13759735100895154,161.34987967516764,1.0140657753996034
"Rt_adj[106,50]",0.4418374609351195,0.010832382869490936,0.13759682787350164,161.34995193219947,1.0140658980971489
"Rt_adj[107,50]",0.44183725653711237,0.010832340605421521,0.13759632023597304,161.35002045126404,1.0140660190814705
"Rt_adj[108,50]",0.44183705898397774,0.010832299637616036,0.13759582755171462,161.3500854240046,1.0140661383550011
"Rt_adj[109,50]",0.4418368679992697,0.010832259918833442,0.13759534929825326,161.3501470323493,1.0140662559218288
"Rt_adj[110,50]",0.4418366833196334,0.010832221403808226,0.13759488497427477,161.35020544900416,1.0140663717875624
"Rt_adj[111,50]",0.44183650469409846,0.0108321840491585,0.13759443409865638,161.35026083792127,1.0140664859592081
"Rt_adj[112,50]",0.44183633188341437,0.010832147813298755,0.13759399620954793,161.35031335474227,1.014066598445051
"Rt_adj[113,50]",0.4418361646594257,0.010832112656356991,0.13759357086349913,161.35036314722,1.014066709254548
"Rt_adj[114,50]",0.44183600280448515,0.010832078540096048,0.13759315763463037,161.35041035561665,1.0140668183982258
"Rt_adj[115,50]",0.4418358461109001,0.010832045427838865,0.13759275611384486,161.35045511308283,1.0140669258875885
"Rt_adj[116,50]",0.4418356943804126,0.01083201328439741,0.13759236590807963,161.35049754601715,1.0140670317350278
"Rt_adj[117,50]",0.4418355474237097,0.010831982076005206,0.13759198663959363,161.35053777440658,1.0140671359537439
"Rt_adj[118,50]",0.4418354050599611,0.01083195177025317,0.13759161794529068,161.35057591214996,1.0140672385576672
"Rt_adj[119,50]",0.4418352671163854,0.010831922336028576,0.13759125947607556,161.3506120673655,1.01406733956139
"Rt_adj[120,50]",0.4418351334278388,0.010831893743457102,0.13759091089624156,161.35064634268093,1.0140674389800983
"Rt_adj[121,50]",0.4418350038364295,0.01083186596384758,0.13759057188288742,161.3506788355116,1.014067536829512
"Rt_adj[122,50]",0.4418348781911526,0.010831838969639558,0.13759024212536283,161.35070963832197,1.0140676331258274
