FIPS,County,State,Not_enough_data,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
05045,Faulkner County,Arkansas,True,,,,,,,,,,,,,,,,-38.092,,,,,-42.305,,-38.092,,,,,25.005,-30.947,,,,,,-21.149,,-23.809,,,,,-23.077,
05047,Franklin County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05049,Fulton County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05051,Garland County,Arkansas,False,-29.573,11.632,28.99,14.496,41.432,71.115,60.12300000000001,-0.7,29.074,53.627,46.381,84.29,88.89299999999999,68.456,68.314,51.167,,110.149,108.576,45.559,-2.972,2.117,22.097,63.772,50.729,42.861,30.004,-16.067,-50.7,19.772,44.932,92.758,120.004,63.338,-45.82899999999999,16.906,-31.391,33.338,76.816,51.432,-13.33,-58.32899999999999,-14.081
05053,Grant County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05055,Greene County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05057,Hempstead County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05059,Hot Spring County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05061,Howard County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05063,Independence County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05065,Izard County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05067,Jackson County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05069,Jefferson County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05071,Johnson County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,-27.907,,,,,,,,,,,,,,,,,,,,,-11.629,
05075,Lawrence County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05079,Lincoln County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05081,Little River County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05083,Logan County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05085,Lonoke County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
